/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1-RISCY-a-1-c2-u0.7-m1-p1-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1-RISCY-a-1-c2-u0.7-m1-p1-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/10-RISCY-a-1-c2-u0.7-m2-p2-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/10-RISCY-a-1-c2-u0.7-m2-p2-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/100-RISCY-a-1-c2-u0.85-m2-p3-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/100-RISCY-a-1-c2-u0.85-m2-p3-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1000-RISCY-a-2-c5-u0.75-m2-p1-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1000-RISCY-a-2-c5-u0.75-m2-p1-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1001-RISCY-a-2-c5-u0.75-m2-p2-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1001-RISCY-a-2-c5-u0.75-m2-p2-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1002-RISCY-a-2-c5-u0.75-m2-p3-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1002-RISCY-a-2-c5-u0.75-m2-p3-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1003-RISCY-a-2-c5-u0.75-m2-p4-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1003-RISCY-a-2-c5-u0.75-m2-p4-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1004-RISCY-a-2-c5-u0.75-m2-p5-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1004-RISCY-a-2-c5-u0.75-m2-p5-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1005-RISCY-a-2-c5-u0.75-m2-p6-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1005-RISCY-a-2-c5-u0.75-m2-p6-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1006-RISCY-a-2-c5-u0.75-m2-p7-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1006-RISCY-a-2-c5-u0.75-m2-p7-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1007-RISCY-a-2-c5-u0.75-m2-p8-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1007-RISCY-a-2-c5-u0.75-m2-p8-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1008-RISCY-a-2-c5-u0.75-m3-p1-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1008-RISCY-a-2-c5-u0.75-m3-p1-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1009-RISCY-a-2-c5-u0.75-m3-p4-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1009-RISCY-a-2-c5-u0.75-m3-p4-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/101-RISCY-a-1-c2-u0.85-m2-p4-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/101-RISCY-a-1-c2-u0.85-m2-p4-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1010-RISCY-a-2-c5-u0.75-m3-p5-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1010-RISCY-a-2-c5-u0.75-m3-p5-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1011-RISCY-a-2-c5-u0.75-m3-p6-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1011-RISCY-a-2-c5-u0.75-m3-p6-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1012-RISCY-a-2-c5-u0.75-m3-p7-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1012-RISCY-a-2-c5-u0.75-m3-p7-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1014-RISCY-a-2-c5-u0.75-m3-p8-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1014-RISCY-a-2-c5-u0.75-m3-p8-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1015-RISCY-a-2-c5-u0.75-m4-p1-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1015-RISCY-a-2-c5-u0.75-m4-p1-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1016-RISCY-a-2-c5-u0.75-m4-p2-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1016-RISCY-a-2-c5-u0.75-m4-p2-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1017-RISCY-a-2-c5-u0.75-m4-p3-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1017-RISCY-a-2-c5-u0.75-m4-p3-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1018-RISCY-a-2-c5-u0.75-m4-p4-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1018-RISCY-a-2-c5-u0.75-m4-p4-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1019-RISCY-a-2-c5-u0.75-m4-p5-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1019-RISCY-a-2-c5-u0.75-m4-p5-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/102-RISCY-a-1-c2-u0.85-m2-p5-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/102-RISCY-a-1-c2-u0.85-m2-p5-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1020-RISCY-a-2-c5-u0.75-m4-p6-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1020-RISCY-a-2-c5-u0.75-m4-p6-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1021-RISCY-a-2-c5-u0.75-m4-p7-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1021-RISCY-a-2-c5-u0.75-m4-p7-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1022-RISCY-a-2-c5-u0.75-m4-p8-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1022-RISCY-a-2-c5-u0.75-m4-p8-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1023-RISCY-a-2-c5-u0.8-m1-p1-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1023-RISCY-a-2-c5-u0.8-m1-p1-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1024-RISCY-a-2-c5-u0.8-m1-p2-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1024-RISCY-a-2-c5-u0.8-m1-p2-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1025-RISCY-a-2-c5-u0.8-m1-p3-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1025-RISCY-a-2-c5-u0.8-m1-p3-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1026-RISCY-a-2-c5-u0.8-m1-p4-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1026-RISCY-a-2-c5-u0.8-m1-p4-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1027-RISCY-a-2-c5-u0.8-m1-p5-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1027-RISCY-a-2-c5-u0.8-m1-p5-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1028-RISCY-a-2-c5-u0.8-m1-p6-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1028-RISCY-a-2-c5-u0.8-m1-p6-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1029-RISCY-a-2-c5-u0.8-m1-p7-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1029-RISCY-a-2-c5-u0.8-m1-p7-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/103-RISCY-a-1-c2-u0.85-m2-p6-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/103-RISCY-a-1-c2-u0.85-m2-p6-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1030-RISCY-a-2-c5-u0.8-m1-p8-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1030-RISCY-a-2-c5-u0.8-m1-p8-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1031-RISCY-a-2-c5-u0.8-m2-p1-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1031-RISCY-a-2-c5-u0.8-m2-p1-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1032-RISCY-a-2-c5-u0.8-m2-p2-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1032-RISCY-a-2-c5-u0.8-m2-p2-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1033-RISCY-a-2-c5-u0.8-m2-p3-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1033-RISCY-a-2-c5-u0.8-m2-p3-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1034-RISCY-a-2-c5-u0.8-m2-p4-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1034-RISCY-a-2-c5-u0.8-m2-p4-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1035-RISCY-a-2-c5-u0.8-m2-p5-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1035-RISCY-a-2-c5-u0.8-m2-p5-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1036-RISCY-a-2-c5-u0.8-m2-p6-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1036-RISCY-a-2-c5-u0.8-m2-p6-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1037-RISCY-a-2-c5-u0.8-m2-p7-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1037-RISCY-a-2-c5-u0.8-m2-p7-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1038-RISCY-a-2-c5-u0.8-m2-p8-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1038-RISCY-a-2-c5-u0.8-m2-p8-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/104-RISCY-a-1-c2-u0.85-m2-p7-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/104-RISCY-a-1-c2-u0.85-m2-p7-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1040-RISCY-a-2-c5-u0.8-m3-p1-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1040-RISCY-a-2-c5-u0.8-m3-p1-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1041-RISCY-a-2-c5-u0.8-m3-p4-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1041-RISCY-a-2-c5-u0.8-m3-p4-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1042-RISCY-a-2-c5-u0.8-m3-p5-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1042-RISCY-a-2-c5-u0.8-m3-p5-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1043-RISCY-a-2-c5-u0.8-m3-p6-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1043-RISCY-a-2-c5-u0.8-m3-p6-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1044-RISCY-a-2-c5-u0.8-m3-p7-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1044-RISCY-a-2-c5-u0.8-m3-p7-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1045-RISCY-a-2-c5-u0.8-m3-p8-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1045-RISCY-a-2-c5-u0.8-m3-p8-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1046-RISCY-a-2-c5-u0.8-m4-p1-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1046-RISCY-a-2-c5-u0.8-m4-p1-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1047-RISCY-a-2-c5-u0.8-m4-p2-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1047-RISCY-a-2-c5-u0.8-m4-p2-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1048-RISCY-a-2-c5-u0.8-m4-p3-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1048-RISCY-a-2-c5-u0.8-m4-p3-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1049-RISCY-a-2-c5-u0.8-m4-p4-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1049-RISCY-a-2-c5-u0.8-m4-p4-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/105-RISCY-a-1-c2-u0.85-m2-p8-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/105-RISCY-a-1-c2-u0.85-m2-p8-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1050-RISCY-a-2-c5-u0.8-m4-p5-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1050-RISCY-a-2-c5-u0.8-m4-p5-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1051-RISCY-a-2-c5-u0.8-m4-p6-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1051-RISCY-a-2-c5-u0.8-m4-p6-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1052-RISCY-a-2-c5-u0.8-m4-p7-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1052-RISCY-a-2-c5-u0.8-m4-p7-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1053-RISCY-a-2-c5-u0.8-m4-p8-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1053-RISCY-a-2-c5-u0.8-m4-p8-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1054-RISCY-a-2-c5-u0.85-m1-p1-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1054-RISCY-a-2-c5-u0.85-m1-p1-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1055-RISCY-a-2-c5-u0.85-m1-p2-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1055-RISCY-a-2-c5-u0.85-m1-p2-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1056-RISCY-a-2-c5-u0.85-m1-p3-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1056-RISCY-a-2-c5-u0.85-m1-p3-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1057-RISCY-a-2-c5-u0.85-m1-p4-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1057-RISCY-a-2-c5-u0.85-m1-p4-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1058-RISCY-a-2-c5-u0.85-m1-p5-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1058-RISCY-a-2-c5-u0.85-m1-p5-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1059-RISCY-a-2-c5-u0.85-m1-p6-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1059-RISCY-a-2-c5-u0.85-m1-p6-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/106-RISCY-a-1-c2-u0.85-m3-p1-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/106-RISCY-a-1-c2-u0.85-m3-p1-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1060-RISCY-a-2-c5-u0.85-m1-p7-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1060-RISCY-a-2-c5-u0.85-m1-p7-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1061-RISCY-a-2-c5-u0.85-m1-p8-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1061-RISCY-a-2-c5-u0.85-m1-p8-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1062-RISCY-a-2-c5-u0.85-m2-p1-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1062-RISCY-a-2-c5-u0.85-m2-p1-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1063-RISCY-a-2-c5-u0.85-m2-p2-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1063-RISCY-a-2-c5-u0.85-m2-p2-f0.npy
/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/feature/1064-RISCY-a-2-c5-u0.85-m2-p3-f0.npy,/data2/kgt22001/CircuitNet-N28/training_set_expanded/DRC/label/1064-RISCY-a-2-c5-u0.85-m2-p3-f0.npy
